,RaceID,Web,Party,PartyID,Name,CandID,Votes,Share_x,Source,Source Link,Office,Contributor Name,ContributorID,Turnout,Type,Term Start Year,Term Start Month,Term End Year,Term End Month,Poll Year,Poll Month,State,County,City,Share_y,Index
5754,548576, , Democratic,1," (I) Victor H. ""Vic"" Schiro",197508,,, ," http://en.wikipedia.org/wiki/New_Orleans_mayoral_election,_1962", Mayor, RBH,1989,26.75, Democratic Primary Election,1962,5,1966.0,5.0,1962,1, Louisiana , Orleans , New Orleans ,0.08,1585.0
5767,377030, , Democratic,1, James Fitzmorris,9386,"1,248",0.73, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1969-70, Mayor, RBH,1989,27.37, Democratic Primary Election,1970,5,1974.0,5.0,1969,11, Louisiana , Orleans , New Orleans ,1.42,1057.0
5768,377030, , Democratic,1," Maurice E. ""Moon"" Landrieu",36451,470,0.27, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1969-70, Mayor, RBH,1989,27.37, Democratic Primary Election,1970,5,1974.0,5.0,1969,11, Louisiana , Orleans , New Orleans ,1.42,1057.0
5769,377030, , Democratic,1," William ""Billy"" J. Guste, Jr,",10849,310,0.18, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1969-70, Mayor, RBH,1989,27.37, Democratic Primary Election,1970,5,1974.0,5.0,1969,11, Louisiana , Orleans , New Orleans ,1.42,1057.0
5770,377030, , Democratic,1, John J. Petre,156205,201,0.12, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1969-70, Mayor, RBH,1989,27.37, Democratic Primary Election,1970,5,1974.0,5.0,1969,11, Louisiana , Orleans , New Orleans ,1.42,1057.0
5771,377030, , Democratic,1, David Gertler,156206,198,0.12, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1969-70, Mayor, RBH,1989,27.37, Democratic Primary Election,1970,5,1974.0,5.0,1969,11, Louisiana , Orleans , New Orleans ,1.42,1057.0
5772,377030, , Democratic,1, Lloyd J. Rittiner,156207,,, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1969-70, Mayor, RBH,1989,27.37, Democratic Primary Election,1970,5,1974.0,5.0,1969,11, Louisiana , Orleans , New Orleans ,1.42,1057.0
5781,306230, , Democratic,1," Ernest N. ""Dutch"" Morial",102575,293,0.19, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1977, Mayor, RMF,1593,26.06, Primary Election,1978,5,1982.0,5.0,1977,10, Louisiana , Orleans , New Orleans ,0.55,911.0
5782,306230, , Democratic,1, Joseph V. DiRosa,126306,191,0.12, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1977, Mayor, RMF,1593,26.06, Primary Election,1978,5,1982.0,5.0,1977,10, Louisiana , Orleans , New Orleans ,0.55,911.0
5783,306230, , Democratic,1, Nat Kiefer,126310,188,0.12, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1977, Mayor, RMF,1593,26.06, Primary Election,1978,5,1982.0,5.0,1977,10, Louisiana , Orleans , New Orleans ,0.55,911.0
5784,306230, , Democratic,1," deLesseps ""Toni"" Morrison",126312,181,0.12, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1977, Mayor, RMF,1593,26.06, Primary Election,1978,5,1982.0,5.0,1977,10, Louisiana , Orleans , New Orleans ,0.55,911.0
5785,306230, , Democratic,1, Thomas Lewis Giraud,126313,,, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1977, Mayor, RMF,1593,26.06, Primary Election,1978,5,1982.0,5.0,1977,10, Louisiana , Orleans , New Orleans ,0.55,911.0
5808,283334, , Democratic,1, Donald Mintz,113788,131,0.09, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1994, Mayor, Sarnstrom,1756,30.73, Primary Election,1994,6,1998.0,6.0,1994,2, Louisiana , Orleans , New Orleans ,0.24,864.0
5809,283334, , Democratic,1, St. Sen. Marc Morial,18442,117,0.08, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1994, Mayor, Sarnstrom,1756,30.73, Primary Election,1994,6,1998.0,6.0,1994,2, Louisiana , Orleans , New Orleans ,0.24,864.0
5810,283334, http://www.mitchlandrieu.com, Democratic,1," St. Rep. Mitchell J. ""Mitch"" Landrieu",8250,101,0.07, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1994, Mayor, Sarnstrom,1756,30.73, Primary Election,1994,6,1998.0,6.0,1994,2, Louisiana , Orleans , New Orleans ,0.24,864.0
5811,283334, , Democratic,1, St. Rep. Sherman Copelin,113789,,, , http://en.wikipedia.org/wiki/New_Orleans_mayoral_election%2C_1994, Mayor, Sarnstrom,1756,30.73, Primary Election,1994,6,1998.0,6.0,1994,2, Louisiana , Orleans , New Orleans ,0.24,864.0
5817,264611, http://www.raynaginformayor.com/, Democratic,1, Ray Nagin,14461,637,0.48, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5818,264611, , Democratic,1, Richard Pennington,51938,422,0.32, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5819,264611, , Democratic,1, St. Sen. Paulette R. Irons,57233,334,0.25, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5820,264611, , Democratic,1, City Councilmember James M. Singleton,101911,309,0.23, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5821,264611, , Democratic,1, City Councilmember Troy A. Carter,101912,289,0.22, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5822,264611, , Democratic,1, Vernon Palmer,101913,289,0.22, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5823,264611, , Democratic,1," St. Rep. Leonard ""Jr."" Lucas",57963,274,0.21, , http://www.sos.louisiana.gov:8090/cgibin/?rqstyp=elcpr&rqsdta=02020236b, Mayor, Thomas Walker,334,27.89, Primary Election,2002,3,2006.0,3.0,2002,2, Louisiana , Orleans , New Orleans ,1.93,686.0
5824,273659, http://www.raynaginformayor.com/, Democratic,1, (I) Mayor Ray Nagin,14461,772,0.71, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5825,273659, http://www.mitchlandrieu.com, Democratic,1," Lt. Gov. Mitchell J. ""Mitch"" Landrieu",8250,114,0.11, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5826,273659, http://www.formanformayor.com/, Democratic,1, Ron Forman,109523,100,0.09, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5827,273659, http://www.robcouhigformayor.com/, Republican,2, Rob Couhig,28274,99,0.09, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5828,273659, http://www.virginiabouletformayor.com/Welcome.php, Democratic,1, Virginia Boulet,112441,99,0.09, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5829,273659, http://www.tomwatsonformayor.com/, Democratic,1, Tom Watson,112442,74,0.07, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5830,273659, http://www.electkimberly.com/main.php, Democratic,1, Kimberly Williamson Butler,112452,65,0.06, , http://www.nola.com/elections/returns.ssf?mayor, Mayor, TX_Progressive,1028,23.77, Primary Election,2006,6,2010.0,6.0,2006,4, Louisiana , Orleans , New Orleans ,1.22,755.0
5833,401951, http://www.mitchlandrieu.com, Democratic,1," Lt. Gov. Mitchell J. ""Mitch"" Landrieu",8250,160,0.18, , http://electionresults.sos.louisiana.gov/weborb30/SOSElection/SOSElection.html, Mayor, TX_Progressive,1028,28.52, General Election,2010,5,2014.0,5.0,2010,2, Louisiana , Orleans , New Orleans ,0.55,1167.0
5834,401951, , Democratic,1, Troy Henry,227230,139,0.16, , http://electionresults.sos.louisiana.gov/weborb30/SOSElection/SOSElection.html, Mayor, TX_Progressive,1028,28.52, General Election,2010,5,2014.0,5.0,2010,2, Louisiana , Orleans , New Orleans ,0.55,1167.0
5835,401951, http://www.georgesforgovernor.com/, Democratic,1, John Georges,131384,106,0.12, , http://electionresults.sos.louisiana.gov/weborb30/SOSElection/SOSElection.html, Mayor, TX_Progressive,1028,28.52, General Election,2010,5,2014.0,5.0,2010,2, Louisiana , Orleans , New Orleans ,0.55,1167.0
5836,401951, http://www.robcouhigformayor.com/, Republican,2, Rob Couhig,28274,84,0.09, , http://electionresults.sos.louisiana.gov/weborb30/SOSElection/SOSElection.html, Mayor, TX_Progressive,1028,28.52, General Election,2010,5,2014.0,5.0,2010,2, Louisiana , Orleans , New Orleans ,0.55,1167.0
5837,401951, http://jamesperry2010.com/, Democratic,1, James Perry,211086,,, , http://electionresults.sos.louisiana.gov/weborb30/SOSElection/SOSElection.html, Mayor, TX_Progressive,1028,28.52, General Election,2010,5,2014.0,5.0,2010,2, Louisiana , Orleans , New Orleans ,0.55,1167.0
5906,79305, , Democratic,1," Controller Abraham D. ""Abe"" Beame",42058,"2,000",0.12, New York City Board of Elections, , Mayor, nystate63,1087,72.99, General Election,1974,1,1978.0,1.0,1973,11, New York , New York City , New York City ,0.23,274.0
5907,79305, , Republican,2, St. Sen. John J. Marchi,6043,"1,788",0.11, New York City Board of Elections, , Mayor, nystate63,1087,72.99, General Election,1974,1,1978.0,1.0,1973,11, New York , New York City , New York City ,0.23,274.0
5908,79305, , Liberal,33, St. Rep. Albert H. Blumenthal,42180,,, New York City Board of Elections, , Mayor, nystate63,1087,72.99, General Election,1974,1,1978.0,1.0,1973,11, New York , New York City , New York City ,0.23,274.0
5918,79303, , Democratic,1, Rep. Edward I. Koch,10555,"1,127",0.08, New York City Board of Elections, , Mayor, nystate63,1087,61.41, General Election,1978,1,1982.0,1.0,1977,11, New York , New York City , New York City ,0.21,273.0
5919,79303, , Liberal,33, Secretary of State Mario Cuomo,7565,"1,068",0.07, New York City Board of Elections, , Mayor, nystate63,1087,61.41, General Election,1978,1,1982.0,1.0,1977,11, New York , New York City , New York City ,0.21,273.0
5920,79303, , Republican,2, St. Sen. Roy M. Goodman,42069,873,0.06, New York City Board of Elections, , Mayor, nystate63,1087,61.41, General Election,1978,1,1982.0,1.0,1977,11, New York , New York City , New York City ,0.21,273.0
5921,79303, , Conservative,30, Barry Farber,33613,,, New York City Board of Elections, , Mayor, nystate63,1087,61.41, General Election,1978,1,1982.0,1.0,1977,11, New York , New York City , New York City ,0.21,273.0
5945,79307, , Democratic,1, (I) Mayor Edward I. Koch,10555,"1,135",0.1, NYC Board of Elections - 1985 Annual Report, , Mayor, nystate63,1087,47.62, General Election,1986,1,1990.0,1.0,1985,11, New York , New York City , New York City ,0.2,276.0
5946,79307, , Liberal,33, City Council President Carol Bellamy,42182,"1,101",0.1, NYC Board of Elections - 1985 Annual Report, , Mayor, nystate63,1087,47.62, General Election,1986,1,1990.0,1.0,1985,11, New York , New York City , New York City ,0.2,276.0
5947,79307, , Republican,2, Diane McGrath,42183,,, NYC Board of Elections - 1985 Annual Report, , Mayor, nystate63,1087,47.62, General Election,1986,1,1990.0,1.0,1985,11, New York , New York City , New York City ,0.2,276.0
5954,79292, , Democratic,1, Borough President David Dinkins,34805,435,0.02, NYC Board of Elections - 1989 Annual Report, , Mayor, nystate63,1087,77.87, General Election,1990,1,1994.0,1.0,1989,11, New York , New York City , New York City ,0.02,271.0
5955,79292, http://www.joinrudy2008.com, Republican,2, US Attorney Rudy Giuliani,4597,,, NYC Board of Elections - 1989 Annual Report, , Mayor, nystate63,1087,77.87, General Election,1990,1,1994.0,1.0,1989,11, New York , New York City , New York City ,0.02,271.0
5981,52548, http://home.nyc.gov/portal/index.jsp?pageID=nyc_mayor&catID=1194, Republican,2, Michael Bloomberg,4634,"1,049",0.07, , http://vote.nyc.ny.us/pdf/results/2001/generalElection/General2001.pdf, Mayor, nystate63,1087,37.6, General Election,2002,1,2006.0,1.0,2001,11, New York , New York City , New York City ,0.1,223.0
5982,52548, http://www.markgreen.com/, Democratic,1, Public Advocate Mark Green,6623,474,0.03, , http://vote.nyc.ny.us/pdf/results/2001/generalElection/General2001.pdf, Mayor, nystate63,1087,37.6, General Election,2002,1,2006.0,1.0,2001,11, New York , New York City , New York City ,0.1,223.0
5983,52548, , Liberal,33, City Controller Alan Hevesi,3717,0,0.0, , http://vote.nyc.ny.us/pdf/results/2001/generalElection/General2001.pdf, Mayor, nystate63,1087,37.6, General Election,2002,1,2006.0,1.0,2001,11, New York , New York City , New York City ,0.1,223.0
5984,52548, , Green,4, Julia Willebrand,31933,,, , http://vote.nyc.ny.us/pdf/results/2001/generalElection/General2001.pdf, Mayor, nystate63,1087,37.6, General Election,2002,1,2006.0,1.0,2001,11, New York , New York City , New York City ,0.1,223.0
5998,55048, http://home.nyc.gov/portal/index.jsp?pageID=nyc_mayor&catID=1194, Republican,2, (I) Mayor Michael Bloomberg,4634,"1,176",0.09, , http://vote.nyc.ny.us/pdf/results/2005/general/Manhattan/Croossover%20Mayor%20Re-Cap%20NYC.pdf, Mayor, nystate63,1087,28.28, General Election,2006,1,2010.0,1.0,2005,11, New York , New York City , New York City ,0.11,244.0
5999,55048, http://www.ferrer2005.com/, Democratic,1, Borough President Fernando Ferrer,8270,269,0.02, , http://vote.nyc.ny.us/pdf/results/2005/general/Manhattan/Croossover%20Mayor%20Re-Cap%20NYC.pdf, Mayor, nystate63,1087,28.28, General Election,2006,1,2010.0,1.0,2005,11, New York , New York City , New York City ,0.11,244.0
6000,55048, http://www.ognibenefornewyork.com/, Conservative,30, Minority Leader Thomas V. Ognibene,18591,,, , http://vote.nyc.ny.us/pdf/results/2005/general/Manhattan/Croossover%20Mayor%20Re-Cap%20NYC.pdf, Mayor, nystate63,1087,28.28, General Election,2006,1,2010.0,1.0,2005,11, New York , New York City , New York City ,0.11,244.0
6001,6562, http://www.ferrer2005.com/, Democratic,1, Borough President Fernando Ferrer,8270,22,0.01, , http://vote.nyc.ny.us/pdf/results/2005/primary/DemMayorPubAdvbyBoro.pdf, Mayor, Ralphie,352,16.17, Democratic Primary Election,2006,1,2010.0,1.0,2005,9, New York , New York City , New York City ,0.01,14.0
6002,6562, http://www.house.gov/weiner/, Democratic,1, Rep. Anthony Weiner,1985,,, , http://vote.nyc.ny.us/pdf/results/2005/primary/DemMayorPubAdvbyBoro.pdf, Mayor, Ralphie,352,16.17, Democratic Primary Election,2006,1,2010.0,1.0,2005,9, New York , New York City , New York City ,0.01,14.0
6004,301999, http://home.nyc.gov/portal/index.jsp?pageID=nyc_mayor&catID=1194, Republican,2, (I) Mayor Michael Bloomberg,4634,"1,311",0.11, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6005,301999, , Democratic,1," Comptroller William C. ""Bill"" Thompson, Jr.",42322,178,0.02, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6006,301999, , Conservative,30, Stephen A. Christopher,194008,25,0.0, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6007,301999, http://www.voterevbilly.org/, Green,4," William C. ""Reverend Billy"" Talen",210435,13,0.0, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6008,301999, http://www.rentistoodamnhigh.org/, Rent Is Too Damn High,2459, Jimmy McMillan,103024,11,0.0, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6009,301999, http://www.pslweb.org/site/PageServer?pagename=votepsl_home, Socialism and Liberation,2599, Frances Villar,216616,6,0.0, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6010,301999, JosephDobrian.com, Libertarian,3, Joseph Dobrian,3266,5,0.0, , http://vote.nyc.ny.us/pdf/results/2009/General/1.11CitywideMayorRecap.pdf, Mayor, RP,1,26.87, General Election,2010,1,2014.0,1.0,2009,11, New York , New York City , New York City ,0.13,884.0
6025,613722, http://www.billdeblasio.com/, Democratic,1, Public Advocate Bill de Blasio,44237,"1,746",0.16, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6026,613722, http://www.joelhotaformayor.com/, Republican,2, Joe Lhota,327674,"1,119",0.1, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6027,613722, , Independence,19," Borough President Adolfo Carrin, Jr.",43066,758,0.07, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6028,613722, , Green,4, Anthony B. Gronowicz,55226,690,0.06, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6029,613722, http://www.jackformayor.com/, Jobs & Education,5896, Jack Hidary,337975,575,0.05, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6030,613722, http://www.rentistoodamnhigh.org/, Rent Is Too Damn High,2459, Jimmy McMillan,103024,306,0.03, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6031,613722, http://www.salgadonyc.com/, School Choice,1631, Erick Salgado,330030,289,0.03, New York City Board of Elections: , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013GeneralElection/00001100000Citywide%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,25.3, General Election,2014,1,2018.0,1.0,2013,11, New York , New York City , New York City ,0.5,1972.0
6032,613723, http://www.billdeblasio.com/, Democratic,1, Public Advocate Bill de Blasio,44237,"5,843",0.85, , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013SeptemberPrimaryElection/01011000000Citywide%20Democratic%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,24.16, Democratic Primary Election,2014,1,2018.0,1.0,2013,9, New York , New York City , New York City ,1.57,1973.0
6033,613723, , Democratic,1," Comptroller William C. ""Bill"" Thompson, Jr.",42322,"4,677",0.68, , http://vote.nyc.ny.us/downloads/pdf/results/2013/2013SeptemberPrimaryElection/01011000000Citywide%20Democratic%20Mayor%20Citywide%20Recap.pdf, Mayor, J.R.,1153,24.16, Democratic Primary Election,2014,1,2018.0,1.0,2013,9, New York , New York City , New York City ,1.57,1973.0
